feature	CNV_20q	CNV_20p	CNV_Xq11.2 	CNV_14q	CNV_17q24.3	CNV_7q36.3 	CNV_12p	CNV_12q	CNV_7q	CNV_7p	CNV_9q	CNV_3p21.32 	CNV_10p	CNV_10q	CNV_16p	CNV_16q	CNV_22q	CNV_1q	CNV_1p	CNV_14q31.1 	CNV_3q26.32	CNV_8p23.2  	CNV_3q	CNV_3p	CNV_5q	CNV_5p	CNV_1q43    	CNV_Xq23    	CNV_4q34.3  	CNV_18q	CNV_8q24.22	CNV_1q24.1 	CNV_2q37.3  	CNV_17p	CNV_15q	CNV_9p21.3  	CNV_21q	CNV_13q13.3 	CNV_19q	CNV_19p	CNV_6q26    	CNV_6p	CNV_6q	CNV_13q	CNV_Xp22.2 	CNV_11q	CNV_11p	CNV_1q32.1 	CNV_8p	CNV_8q	CNV_17q	CNV_3p25.3  	CNV_5q35.1 	CNV_Xq	CNV_2p	CNV_2q	CNV_1p36.23 	CNV_1p31.1  	CNV_10p14  	CNV_4p	CNV_4q	CNV_4q32.1 	CNV_10q23.31	CNV_9p23    	CNV_3p12.2  	CNV_3q11.2  	CNV_Xp11.4 	CNV_9p	CNV_18p	
TCGA-B4-5377	0.000	0.000	-0.093006	0.000	-0.022469	0.011818	0.000	0.000	0.000	0.000	0.000	-0.68833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.005261	0.024548	-0.70997	0.000	-0.688	0.000	0.000	-0.0031859	-0.093006	0.019643	0.000	0.0062481	-0.0031859	-0.013172	0.000	0.000	0	0.000	0.019223	0.000	0.000	-0.68121	-0.695	-0.695	0.000	-0.093006	0.000	0.000	-0.0031859	-0.710	0.000	0.000	-0.68833	0.015866	0.000	0.000	0.000	-0.0031859	-0.0031859	-0.0033243	0.000	0.000	0.019643	-0.0033243	0	-0.68833	0.024548	-0.093006	0.000	0.000	
TCGA-B8-5545	0.000	0.000	-0.023703	0.000	-0.011611	0.0029133	0.000	0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0039591	0	-0.50069	0.000	0.000	0.000	0.000	-0.0019399	-0.029721	0.0052749	0.000	-0.50069	-0.0019399	0.0011093	0.000	0.000	0.00045897	0.000	0.00597	0.000	0.000	0	0.000	0.000	0.000	-0.023703	0.000	0.000	-0.0019399	-0.501	-0.501	0.000	-0.0023553	0.0043021	0.000	0.000	0.000	-0.020019	-0.0019399	-0.0026322	0.000	0.000	0.0052749	-0.0015243	0.004719	0	0	-0.023703	0.000	0.000	
TCGA-B4-5378	0.000	0.000	0.0036076	0.000	-0.0011087	-0.0012473	0.000	0.000	0.000	0.000	0.000	-0.0022168	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0011087	-0.0022168	-0.0016156	0.000	0.000	0.000	0.000	-0.0057932	-0.007862	0.001803	0.000	-0.0011087	0.0014824	0.010146	0.000	0.000	0.006109	0.000	0.0019418	0.000	0.000	0.0023581	0.000	0.000	0.000	0.0036076	0.000	0.000	0.0014824	0.000	0.000	0.000	-0.0022168	0.00097064	0.000	0.000	0.000	0.0014824	0.0014824	-0.0084385	0.000	0.000	0.001803	-0.0084385	0.006109	-0.0022168	-0.0022168	0.0036076	0.000	0.000	
TCGA-B8-5546	0.000	0.000	-0.0018014	0.000	0.0012481	0.0025669	0.000	0.000	0.000	0.000	0.000	-0.00097017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00111	-0.00097017	0.0011093	0.000	0.000	0.000	0.000	0	-0.0018014	-0.0045695	0.000	0.0011093	0	0.0015255	0.000	0.000	-0.0020784	0.000	-0.0045049	0.000	0.000	-0.0026747	0.000	0.000	0.000	-0.0018014	0.000	0.000	0	0.000	0.000	0.000	-0.00097017	-0.0016059	0.000	0.000	0.000	0	0	-0.005814	0.000	0.000	-0.0045695	-0.014503	-0.0020784	-0.00097017	-0.00097017	-0.0018014	0.000	0.000	
TCGA-BP-5196	0.000	0.000	-0.29503	-0.585	-0.25977	0.038885	0.000	0.000	0.000	0.000	-0.323	-0.60131	-0.278	-0.278	0.000	0.000	-0.248	0.000	0.000	-0.5848	0.054775	-0.64012	0.000	-0.601	0.000	0.000	0.012349	0.97746	-0.28206	-0.251	0.056912	0	-0.033704	-0.260	0.000	-0.32312	0.000	-0.59742	0.000	0.000	0.031831	0.000	0.000	0.000	-0.29452	0.000	0.000	0.012349	0.000	0.000	-0.260	-0.60131	0.044546	-0.295	0.000	0.000	-0.019341	-0.034946	-0.27753	-0.289	-0.289	-0.29605	-0.27753	-0.32312	0.054775	0.054775	-0.29503	-0.323	-0.251	
TCGA-BP-5194	0.000	0.000	0.0054139	0.000	-0.013264	-0.0049844	0.641	0.641	0.000	0.000	0.000	-0.67177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0044411	0.010146	-0.0023553	0.000	-0.672	0.000	0.000	0.0019418	0.0054139	-0.00055444	0.000	0.0030522	0.0019418	0.00083195	0.000	0.000	0	0.000	0.0022193	0.000	0.000	0.0068044	0.000	0.000	0.000	0.0054139	0.000	0.000	0.0019418	0.000	0.000	0.000	-0.67177	0.00458	0.000	0.000	0.000	0.0019418	0.0019418	-0.0087146	0.000	0.000	-0.00055444	-0.0087146	0	0.0084743	0.010146	0.0054139	0.000	0.000	
TCGA-BP-5195	0.000	0.000	-0.03258	0.000	-0.015604	0.06537	0.000	0.000	0.000	0.000	0.000	-0.44394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.44502	0.080312	-0.070983	-0.444	-0.444	0.000	0.000	-0.0053171	-0.020275	0.0016642	0.000	-0.042797	0.00021069	0.06019	0.000	0.000	-0.028491	0.000	-0.070804	0.000	0.000	-0.01409	0.000	0.000	0.000	-0.015054	0.000	0.000	0.00021069	0.000	0.000	0.000	-0.44394	0.074984	0.000	0.000	0.000	-0.0065787	0	-0.090361	0.000	0.000	0.0016642	-0.090361	-0.028491	-0.44394	-0.44394	-0.018475	0.000	0.000	
TCGA-BP-5192	0.000	0.000	0.002461	0.000	-0.0094046	-0.0056757	0.000	0.000	0.000	0.000	0.000	-0.77397	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0034627	0.011539	0.001803	0.000	0.000	0.000	0.000	-0.00055444	4.2262e-05	0.0077783	0.000	0.001803	0.0020805	-0.020275	0.000	0.000	0.0034687	0.000	0	0.000	0.000	0.0054139	0.000	0.000	0.000	0.0037465	0.000	0.000	-0.00055444	0.000	0.000	0.000	-0.77397	0.73453	0.000	0.000	0.000	-0.0080244	0.00018271	-0.0062286	0.000	0.000	0.0077783	-0.0073339	0.0034687	0.011539	0.011539	0.0037465	0.000	0.000	
TCGA-B0-5113	0.305	0.305	0.068091	-0.345	-0.023566	0.36986	0.365	0.365	0.370	0.370	-0.339	-0.4519	0.000	0.000	0.313	0.313	0.310	0.000	0.000	-0.34515	-0.0029091	-0.013677	0.000	-0.452	0.322	0.322	-0.011335	0.068091	-0.33422	0.334	-0.013677	-0.011335	0.29596	0.000	0.000	-0.3386	0.313	-0.33479	0.000	0.000	0.32028	0.320	0.320	-0.335	0.068091	0.305	0.305	-0.011335	0.000	0.000	0.000	-0.4519	0.74727	0.000	0.296	0.296	-0.011335	-0.011335	-0.020275	-0.334	-0.334	-0.33422	-0.020275	-0.3386	-0.4519	0	0.068091	-0.339	0.334	
TCGA-B0-5110	0.000	0.000	-0.0040162	0.000	0.0066653	-0.0020784	0.000	0.000	0.000	0.000	0.000	-0.50474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.49892	0	-0.0016629	0.000	-0.505	0.000	0.000	0.0016438	-0.0040162	-0.0018518	0.000	-0.0016629	0.0026357	-0.0011087	0.000	0.000	0.0066927	0.000	-0.0081624	0.000	0.000	-0.00055444	0.000	0.000	0.000	-0.0040162	0.000	0.000	0.0016438	0.000	0.000	0.000	-0.50474	0.48992	0.000	0.000	0.000	0.0022193	0.0022193	-0.0056731	0.000	0.000	-0.0018518	-0.0056731	0.0066927	0.0063871	-0.0030475	-0.0040162	0.000	0.000	
TCGA-B4-5832	0.481	0.481	0.019241	-0.193	-0.026851	0.25496	0.252	0.252	0.255	0.255	-0.280	-0.1429	0.216	0.216	0.241	0.241	0.203	0.000	0.000	-0.19312	-0.0013858	-0.15848	0.000	-0.142	0.000	0.000	-0.0042929	0.0073496	0	-0.270	0.3785	-0.0042929	0.15771	0.000	-0.283	-0.28025	0.253	-0.27445	0.218	0.218	-0.26829	-0.280	-0.280	-0.267	0.019241	-0.030	0.248	-0.0042929	0.886	1.045	0.000	-0.1429	0.26263	0.000	0.158	0.158	-0.11574	-0.69061	0.21606	0.000	0.000	0	0.21606	-0.26612	-0.1429	-0.1429	0.019241	-0.280	-0.270	
TCGA-B4-5835	0.000	0.000	-0.085192	0.000	1.1751	0.5935	0.000	0.000	0.593	0.593	0.000	-0.57358	-0.167	-0.167	0.929	0.000	0.000	0.000	-0.552	-0.039258	0.16385	0.021357	0.642	0.069	0.000	0.000	0.098706	-0.085192	0.037359	-0.557	0.020498	0.09248	0.0093098	-0.619	0.000	-0.029721	0.000	-0.54441	0.000	0.000	-0.57178	0.000	-0.552	-0.534	-0.085192	0.000	0.000	0.09248	0.000	0.000	0.511	-0.57358	0.0073455	0.000	0.000	0.000	-0.60062	-0.55236	-0.16726	-0.563	0.000	0.037359	-0.16726	-0.029721	0.64249	0.16385	-0.085192	0.000	-0.557	
TCGA-B4-5834	0.000	0.000	0.010703	0.000	-0.018353	0	0.000	0.000	0.000	0.000	0.000	-0.57091	0.000	0.000	0.531	0.531	0.000	0.000	0.000	-0.0028281	0.027216	-0.011749	0.000	-0.567	0.000	0.000	-0.0044312	0.010703	0.010703	0.000	-0.0015243	-0.0044312	0.00041593	0.000	0.000	-0.0092666	0.000	0.0044953	0.000	0.000	0.0069435	0.000	0.000	0.000	0.010703	0.000	0.000	-0.0044312	0.000	0.000	0.000	-0.57091	0.57791	0.000	0.000	0.000	-0.0044312	-0.0044312	-0.0073339	0.000	0.000	0.010703	-0.0073339	-0.0092666	-0.56734	0.027216	0.010703	0.000	0.000	
TCGA-B0-5115	0.000	0.000	-0.010702	0.000	0.01654	-0.011201	0.000	0.000	0.000	0.000	0.000	-0.20735	0.000	0.000	0.000	0.000	0.000	0.481	0.000	-0.0031996	-0.20735	-0.012176	-0.517	-0.517	0.479	0.479	0.48577	-0.008038	-0.0047215	0.000	-0.012176	0.15814	0.007208	0.000	0.000	0.0056782	0.000	0.0033162	0.000	0.000	-0.0075022	0.000	0.000	0.000	0.023132	0.000	0.000	0.48577	0.000	0.000	0.000	-0.5317	0.47854	0.000	0.000	0.000	0.025236	-0.003231	-0.0076237	0.000	0.000	-0.0047215	-0.0076237	0.0056782	-0.20735	-0.20735	-0.010702	0.000	0.000	
TCGA-CZ-4866	0.000	0.000	-0.14032	-0.635	0.054737	0.091233	0.000	0.000	0.000	0.000	0.000	-0.63571	0.000	0.000	0.000	0.000	-0.661	-0.277	-0.277	-0.64334	-0.20877	0.0814	-0.209	-0.209	0.000	0.000	-0.27134	-0.14032	-0.23367	-0.611	0.09486	-0.27703	-0.12764	0.000	0.000	0.00035216	0.000	-0.25297	0.000	0.000	-0.60984	-0.610	-0.610	-0.223	-0.14032	0.000	0.000	-0.27134	0.000	0.000	0.000	-0.63571	0.087291	-0.140	-0.128	-0.128	-0.27703	-0.27703	0.078804	-0.234	-0.234	-0.23367	0.078804	0.00035216	-0.20877	-0.20877	-0.14032	0.000	-0.611	
TCGA-B4-5838	0.274	0.274	0.10643	-0.326	0.25605	0.2931	0.234	0.234	0.293	0.293	0.000	-0.3341	0.267	-0.056	0.270	0.270	0.259	0.000	0.000	-0.3253	0.28723	-0.013815	0.287	-0.047	0.850	0.291	-0.013815	0.10643	-0.017254	0.289	-0.015191	-0.013815	0.2664	0.256	0.276	0	0.000	-0.012438	0.250	0.250	-0.020001	0.000	0.000	0.000	0.10643	0.000	0.000	-0.013815	0.000	0.000	0.256	-0.3341	0.85027	0.106	0.266	0.266	-0.013815	-0.013815	0.27947	0.000	0.000	-0.017254	-0.32228	0	0.30505	0.30505	0.10643	0.000	0.289	
TCGA-CZ-4864	0.000	0.000	-0.051403	-0.585	0.024408	-0.012576	0.000	0.000	0.000	0.000	0.000	-0.58647	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.5853	-0.58748	-0.011335	-0.586	-0.586	0.557	0.557	0.0069435	-0.066096	-0.0045695	0.000	-0.011335	0.0069435	0.0093098	0.000	0.000	0.0020805	0.000	-0.010784	0.000	0.000	-0.59944	0.000	0.000	0.000	-0.045364	0.000	0.000	0.0069435	0.000	0.000	0.000	-0.58647	0.56632	0.000	0.000	0.000	-0.56495	0.0069435	-0.0012473	0.000	0.000	-0.0045695	-0.0012473	0.0020805	-0.58647	-0.58647	-0.047063	0.000	0.000	
TCGA-CZ-4865	0.000	0.000	-0.024114	0.135	-0.015604	0.0013868	0.000	0.000	0.000	0.000	0.000	-0.40374	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.13509	0.0026357	-0.4055	-0.404	-0.404	0.000	0.000	0	-0.024114	0.0098669	0.000	0.0013868	0	0.010564	0.000	0.000	-0.0015243	0.000	0.00027728	0.000	0.000	-0.026304	0.000	0.000	0.000	-0.024114	0.000	0.000	0	-0.406	0.000	0.000	-0.40374	0.01419	0.000	0.000	0.000	-0.010892	-0.010892	-0.0078863	0.000	0.000	0.0072217	-0.0078863	-0.0015243	-0.40639	0.0026357	-0.024114	0.000	0.000	
TCGA-CZ-4863	0.000	0.000	-0.025237	-0.323	0.013743	-0.0077763	0.000	0.000	0.000	0.000	0.000	-0.10621	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.32524	-0.10621	-0.06869	-0.106	-0.106	0.126	0.126	0.0037182	-0.027367	-0.0016911	-0.119	-0.06869	-0.053687	0.010053	0.000	0.000	0.016257	0.000	-0.10213	0.000	0.000	0	0.000	0.000	-0.102	-0.025237	0.000	0.000	0.0037182	0.000	0.000	0.000	-0.10621	0.12576	0.000	0.000	0.000	-0.053687	-0.053687	-0.0040444	0.000	0.000	-0.0016911	-0.0040444	0.016257	-0.10621	-0.10621	-0.025237	0.000	-0.119	
TCGA-CZ-5468	0.804	0.804	-0.33733	-0.338	0.65351	1.1484	0.316	0.316	0.715	0.715	0.338	-0.34285	0.322	0.322	0.000	0.000	-0.333	0.000	0.000	-0.33768	0.65792	-0.33722	-0.343	-0.343	0.267	0.267	0	-0.30287	-0.0034627	-0.299	0.79084	0	-0.31786	-0.342	0.000	-0.96753	0.597	-0.31552	0.000	0.000	-0.62131	-0.339	0.000	-0.316	0.67493	-0.021	0.321	0	-0.342	0.449	0.000	-0.34285	0.21791	0.409	0.000	0.000	-0.0010528	-0.0010528	-0.0066207	0.000	0.000	-0.0034627	-0.34481	-0.3487	-0.34285	-0.34285	0.67493	0.016	-0.299	
TCGA-B0-4814	0.000	0.000	-0.007472	-0.318	0.010006	-0.0078863	0.000	0.000	0.000	0.000	0.000	-0.63859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.31786	0.0070826	-0.010992	0.000	0.000	0.583	0.583	-0.0091286	-0.007472	-0.32677	0.000	0.0023581	-0.0091286	0.0044411	0.000	0.000	-0.016262	0.000	-0.00097017	0.000	0.000	0.00083195	0.000	0.000	0.000	-0.034495	0.000	0.000	-0.0091286	0.000	0.000	0.000	-0.63859	0.58309	0.000	0.000	0.000	0.010424	-0.29165	-0.0096806	-0.320	-0.320	-0.31541	-0.0096806	-0.0123	0.0070826	0.0070826	-0.007472	0.000	0.000	
TCGA-B0-4815	0.321	0.321	-0.011989	-0.325	-0.0055375	0.2559	0.315	0.315	0.256	0.256	-0.314	-0.21193	0.000	0.000	0.000	0.000	0.000	0.171	0.171	-0.32726	-0.21193	-0.32855	-0.212	-0.212	0.000	0.537	0.17121	-0.011989	-0.31741	-0.240	0.32157	0.17121	0.017544	0.000	0.000	-0.31354	0.000	-0.20423	0.000	0.000	0	0.000	0.000	-0.204	-0.0011087	0.000	0.000	0.17121	-0.326	0.000	0.000	-0.21193	0.057043	0.000	0.000	0.000	-0.069633	0.17121	-0.0026322	0.000	0.000	-0.31741	-0.0026322	-0.32484	-0.21193	-0.21193	-0.011989	-0.314	-0.240	
TCGA-B0-4816	0.000	0.000	-0.019452	0.000	-0.013264	0.015866	0.000	0.000	0.000	0.000	0.000	-0.44932	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.00027728	0.0037216	-0.44307	0.000	-0.446	0.000	0.000	-0.0013858	-0.019452	0.0024969	0.000	0.00041593	0.0051359	0.0049969	0.000	0.000	-0.00013862	0.000	0.0075	0.000	0.000	0.0013868	0.000	0.000	0.000	-0.019452	0.000	0.000	-0.0013858	-0.443	0.000	0.000	-0.4462	-0.0036901	0.000	0.000	0.000	-0.0039484	-0.0039484	-0.0095426	0.000	0.000	0.0024969	-0.010623	0.0025596	0.0037216	0.0037216	-0.019452	0.000	0.000	
TCGA-CJ-4869	0.000	0.000	-0.020485	-0.401	0.0010906	0.011121	0.000	0.000	0.000	0.000	0.000	-0.40952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.40063	0.023426	-0.03212	0.000	-0.398	0.184	0.184	0.043367	-0.020485	-0.0083005	0.000	0.016565	0.042449	0.00013863	0.000	0.000	-0.035993	0.000	-0.024388	0.000	0.000	-0.0042367	0.000	0.000	0.000	-0.020485	0.000	0.000	0.042449	0.000	0.000	0.000	-0.40484	0.18359	0.000	0.000	0.000	-0.38277	-0.35499	-0.0070576	0.000	0.000	-0.0083005	-0.01629	-0.035993	-0.39753	0.023426	-0.020485	0.000	0.000	
